UID,test,composite_ID,TSVR_hours,Days,log_Days_plus1,Days_squared,LocationType,LocationType_coded,theta,se
A103,1,A103_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.2595557,0.5
A103,2,A103_2,27.26,1.1358333333333335,0.7588568905879793,1.2901173611111114,destination,1,-0.42329043,0.5
A103,3,A103_3,80.24,3.3433333333333333,1.4686421024686442,11.177877777777777,destination,1,0.97105753,0.5
A103,4,A103_4,149.72,6.238333333333333,1.9793909773186755,38.916802777777775,destination,1,-0.8396413,0.5
A104,1,A104_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,0.06332143,0.5
A104,2,A104_2,22.6,0.9416666666666668,0.6635467107836547,0.8867361111111113,destination,1,0.2064909,0.5
A104,3,A104_3,72.62,3.0258333333333334,1.3927319287783149,9.155667361111112,destination,1,1.1526464,0.5
A104,4,A104_4,145.78,6.074166666666667,1.956449650961876,36.89550069444444,destination,1,-1.420157,0.5
A105,1,A105_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.0632366,0.5
A105,2,A105_2,22.77,0.94875,0.6671881413898492,0.9001265625,destination,1,0.89520895,0.5
A105,3,A105_3,69.46,2.8941666666666666,1.3594797069243345,8.376200694444444,destination,1,0.023725206,0.5
A105,4,A105_4,146.2,6.091666666666666,1.958920385791328,37.10840277777777,destination,1,0.6975893,0.5
A106,1,A106_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,1.2047487,0.5
A106,2,A106_2,22.64,0.9433333333333334,0.6644047116942914,0.8898777777777778,destination,1,0.13819233,0.5
A106,3,A106_3,66.08,2.7533333333333334,1.3226443340434346,7.580844444444445,destination,1,0.28499973,0.5
A106,4,A106_4,147.13,6.130416666666666,1.9643696712414147,37.58200850694444,destination,1,0.24336678,0.5
A107,1,A107_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.26651132,0.5
A107,2,A107_2,26.22,1.0925,0.7383595233814935,1.19355625,destination,1,-1.135201,0.5
A107,3,A107_3,71.45,2.9770833333333333,1.3805487198238109,8.863025173611112,destination,1,-1.1414355,0.5
A107,4,A107_4,145.95,6.08125,1.9574504457941793,36.981601562499996,destination,1,-1.0968966,0.5
A108,1,A108_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.17483757,0.5
A108,2,A108_2,27.61,1.1504166666666666,0.7656616218126902,1.3234585069444444,destination,1,-0.8555178,0.5
A108,3,A108_3,68.96,2.873333333333333,1.3541154627556553,8.256044444444443,destination,1,0.98977315,0.5
A108,4,A108_4,152.12,6.338333333333334,1.9931117505396074,40.17446944444445,destination,1,-0.94147485,0.5
A109,1,A109_1,1.0,0.041666666666666664,0.0408219945202552,0.001736111111111111,destination,1,-0.8293198,0.5
A109,2,A109_2,24.65,1.0270833333333333,0.7065979782840686,1.0549001736111112,destination,1,-1.0111979,0.5
A109,3,A109_3,71.17,2.9654166666666666,1.3776109357363064,8.793696006944444,destination,1,-1.1678147,0.5
A109,4,A109_4,149.87,6.244583333333334,1.980254063191753,38.99482100694445,destination,1,-0.6777049,0.5
